,BC,CC,DC,EC,S+,S-,C
1489,1.4607899319732537e-07,0.005346685675388449,0.001014617955921385,4.5699412226310457e-07,0.20103123318555374,0.0025191697724148065,0.012376147311951005
1490,9.442355131328324e-09,0.005374819496188812,0.0004150709819678393,4.33456295686748e-07,0.20117257863552226,0.0023824350740274374,0.011704133593225596
1491,4.98441051862944e-06,0.0053900588048335935,0.005764874749553324,1.2251614426964982e-05,0.19996336673730986,0.006190006701699735,0.03002622076194667
1492,1.7331560888443402e-06,0.005371866298663434,0.0005995469739535457,5.428794452015235e-07,0.20112720318355634,0.0024150080394953746,0.011864900282766842
1493,5.550141505690521e-08,0.0053483570369625,0.0011990939479070914,4.343202862036896e-07,0.20098808824485856,0.002597181896137922,0.012757219097134086
1494,3.9538989216070656e-05,0.0056822963006453115,0.0011990939479070914,4.5042749985712023e-07,0.20094610239637453,0.0029004723646216366,0.014228702974393125
1495,5.689476885794269e-06,0.005394732511821861,0.0030899728657605816,6.817260510772934e-07,0.20054834147611708,0.003859933304242477,0.018883449353457173
1496,6.075608884881875e-06,0.005365548933357283,0.002213711903828476,5.950608814192893e-07,0.2007472175972231,0.0031929317600219924,0.01565621958248586
1497,3.8006136896279475e-06,0.005349611244037531,0.0013374509418963712,1.4045175749853334e-06,0.20095205092914448,0.0026625920101890793,0.013076623428219705
1498,3.309421410678023e-08,0.005340010662060872,0.0002767139879785595,6.425931781163249e-07,0.2012058622032951,0.0023303215704401532,0.011449175901964922
1499,4.125897955411691e-07,0.005342511838014999,0.000553427975957119,3.865695245561091e-07,0.20113976859323543,0.0023761719230614223,0.011675605935502369
1500,1.2796598013384263e-06,0.005349611244037531,0.0013374509418963712,4.803179722291808e-07,0.20095457823988697,0.002662589278056845,0.0130764478777174
1501,8.893483296836247e-07,0.005345015358089045,0.0008301419639356786,1.2875958827191401e-06,0.20107383020624978,0.0024525811478431944,0.012050431840888803
1502,7.321085387674684e-06,0.0053668112174539,0.003228329859749862,6.879087964607939e-07,0.20051602229386603,0.0039533223040476365,0.019334547737812697
1503,6.418620935502111e-07,0.005349193109658599,0.0012913319438999445,4.823953181905052e-07,0.20096595893994865,0.002640161068402764,0.012967002506086121
1504,5.683671820736621e-06,0.005361765641254477,0.0026749018837927425,6.027397336308835e-07,0.20064251034061198,0.003519818762747334,0.017240294907516406
1505,0.0015305790126683583,0.0058091483443656845,0.002721020881789169,7.817790828485202e-07,0.19914943472503477,0.004155819907084042,0.0204412813363039
1506,8.539755021283516e-09,0.005371023123918705,0.0003689519839714127,4.157315543466258e-07,0.2011835852538607,0.0023719687728519564,0.011652685106988936
1507,3.377680593682105e-06,0.0053609256341040365,0.0017064029258677836,5.116119327155844e-07,0.20086669820438716,0.0028690093733498164,0.014082015408394342
1508,1.0189716199956135e-06,0.005380312629321709,0.0015219269338820774,5.879389732946266e-07,0.20091151511979116,0.0027827630241417677,0.013661468792831935
1509,0.00020556746974081334,0.005707887960381329,0.006041588737531883,1.797346341233449e-05,0.19970560315726904,0.006573197550469484,0.03186559902383072
1510,1.2413160037771563e-08,0.005339177457089416,0.00018447599198570636,3.7175944792485356e-07,0.20122790465338772,0.002322176443950754,0.011408378868885245
1511,6.008955890265166e-05,0.005688909114295274,0.0013835699398927976,5.67821298988935e-07,0.2008830704360888,0.002984870288331196,0.014641195068360535
1512,2.1654228796448722e-05,0.005691747891298415,0.0015680459318785042,1.3789398740889012e-06,0.2008772608202136,0.00307391468275618,0.015071816453989598
1513,8.670864901624996e-05,0.005670525863366653,0.002398187895814183,9.585357468280312e-06,0.20062261017239796,0.0035438899268935083,0.017357842374581642
1514,2.7746672421002182e-06,0.005405384775686924,0.001614164929874931,6.502314242365617e-07,0.20088810315582636,0.00285367554282671,0.014006334690183874
1515,1.0684979714801859e-05,0.005401118826057307,0.0031822108617534347,7.031524343607855e-07,0.2005226941550918,0.003936946878607483,0.01925537411052478
1516,6.745342079170974e-06,0.005404531046748175,0.007332920681431827,1.5636887390952055e-05,0.19963431771611767,0.007666706361365461,0.03698344663507242
1517,2.451527166961816e-07,0.005352540016030982,0.0016602839278713572,3.443362301873753e-06,0.2008802325386553,0.002835670947722473,0.013919732820035285
1518,0.0001114636419953878,0.005676640398554425,0.0006456659719499722,6.907850208946387e-07,0.20100674338470723,0.002724634969950554,0.013373663850678319
1519,8.009035876400892e-06,0.005365969628741739,0.0015219269338820774,2.1176184098170404e-06,0.2009047766484608,0.002770625813180229,0.013603143922605145
1520,7.877757997065622e-06,0.005386664828411817,0.005395922765581911,1.1289133554744588e-05,0.20003929807411766,0.005849475348072817,0.02841085140702658
1521,0.0,0.005340010662060872,0.0002767139879785595,6.168869993239032e-07,0.20120589662695978,0.002330321563258387,0.011449173930708226
1522,0.00025521338631397615,0.005710745714700612,0.007194563687442548,2.0006613455101036e-05,0.19941684869962029,0.007641979298624598,0.03690728558885389
1523,0.00010668622081199597,0.005669586334601287,0.0031822108617534347,1.1311319833315635e-05,0.20042556711405946,0.004106205307492564,0.02007612440295796
1524,4.2499437743477433e-07,0.00535463396017308,0.0018908789178534902,4.064980660329658e-06,0.200826681692356,0.0029746282687065414,0.014595726932642689
1525,6.360108834831544e-06,0.005361345604776508,0.0026287828857963157,7.563187104250355e-07,0.20065231322859836,0.0034852287792304015,0.017072943785600894
1526,1.2011476504745253e-06,0.005361765641254477,0.001014617955921385,5.327228831858396e-07,0.20103002257492988,0.002533097698977104,0.012443794807078322
1527,1.2553917792984034e-06,0.0053483570369625,0.000553427975957119,7.809968619047505e-07,0.20113884525954595,0.0023818830701515734,0.01170339301406682
1528,2.2065641309613334e-05,0.005386240881864642,0.003228329859749862,5.833860980742664e-06,0.20050099943140862,0.0039649405220757794,0.01939169195112788
1529,1.4450775119875986e-05,0.005383275123493443,0.001936997915849917,6.711571504689095e-07,0.20080244796561625,0.003025785664165422,0.01484478185520281
1530,2.070383292328862e-06,0.005381581870328861,0.004842494789624792,1.0814637471732763e-05,0.2001641824980637,0.00534575457172055,0.026012146409763688
1531,3.341261957859315e-06,0.005346685675388449,0.001014617955921385,5.416213069342323e-07,0.20102813429693694,0.0025191720007674894,0.012376346543653082
1532,3.268696049648369e-07,0.00535379618594791,0.001798640921860637,3.792425757340769e-06,0.20084809960101407,0.002917652455359033,0.014318659666379295
1533,2.334361398251456e-06,0.005355052945615973,0.001614164929874931,4.690591972520117e-07,0.20088915064283647,0.002811758661596725,0.013803368238256225
1534,0.0024073719870357077,0.006179465159816898,0.0015219269338820774,9.545737857825265e-06,0.1985743205836205,0.004236583966499072,0.020889330265040595
1535,2.0964507929313178e-06,0.005364287242904228,0.0029516158717713017,5.732257023183079e-06,0.20058287311553732,0.0037326065972528113,0.018268838966581494
1536,0.0002751627996183325,0.005725077517565011,0.0037817578357069804,1.589965262354544e-06,0.2001286336078754,0.004619747416610511,0.022563047353512576
1537,0.00018535224689672272,0.005678995655544946,0.0008762609619321053,8.94707426876254e-07,0.2008808139282896,0.002790655988121208,0.013701752087646476
1538,3.1084648153426036e-06,0.005367653070193893,0.0033205678557427145,6.641320543575858e-06,0.2004988671001739,0.004028431014957545,0.01969629996622691
1539,1.4539232441891348e-06,0.0053706016357978606,0.0036434008417177005,8.00542083182695e-06,0.20042830048261542,0.004296572667140938,0.020987057415334156
1540,0.00017081381292759337,0.005679466941491464,0.0031822108617534347,1.0288163804604404e-05,0.20036337358368903,0.0041147454047238555,0.020123157553875115
1541,1.0957951416929615e-06,0.0053512844354501625,0.0015219269338820774,4.894957996486379e-07,0.20091180053245597,0.0027581963148521167,0.013542477328754238
1542,1.0585065222129276e-06,0.005360505729221598,0.0025365448898034626,5.224908969667673e-06,0.2006780022338032,0.003416861882711612,0.016741537801563566
1543,4.971319422881139e-06,0.005393032044521052,0.0015219269338820774,6.265548842746216e-07,0.20090753366543945,0.00279355875053476,0.013714009666821451
1544,2.0373275490571652e-06,0.00535170289685425,0.0006917849699463988,7.997121302666616e-07,0.2011053210022113,0.002418362272768474,0.011882461214604874
1545,8.30165562941186e-05,0.005710745714700612,0.0019831169138463437,1.3869365854717985e-06,0.20072169910428958,0.0033155552451467427,0.016249754270210325
1546,0.0,0.005338760952100174,0.00013835699398927976,3.60357026381818e-07,0.2012389310713626,0.0023194692997069977,0.011394613513757246
1547,3.5932159614882263e-06,0.005388785562596231,0.005626517755564044,1.1904677417920693e-05,0.19999417098967914,0.00606191510764671,0.029418762738138704
1548,3.79365916831815e-06,0.005361345604776508,0.0017525219238642106,4.821878155942263e-07,0.20085562455470382,0.0028962823469048955,0.014214749647979997
1549,9.722075713020964e-05,0.005699331832525994,0.002259830901824903,1.4478651524896087e-06,0.20064452600426966,0.0034760262702679305,0.01702928113575135
1550,3.1827339661126793e-07,0.005353377397134867,0.0017525219238642106,5.396971267696606e-07,0.20085908043180128,0.0028898453226177687,0.01418336470691842
1551,1.3494325370191476e-05,0.005409657469367808,0.007886348657388947,1.5623399203109655e-05,0.1995151389342796,0.008196017807709531,0.039458726898768906
1552,1.0104416748640652e-06,0.005355891113239329,0.0003228329859749861,3.9260437747104593e-07,0.20119377003927574,0.0023511056993319934,0.011550797782555246
1553,0.0003055310550303324,0.00568749078741562,0.0017064029258677836,1.88170805931696e-06,0.2005703687766652,0.003155850830134039,0.01549064639900045
1554,1.3066068795494427e-05,0.005404957877505302,0.007379039679428254,1.5063315670815166e-05,0.19961877558821403,0.007710692303197799,0.037190527625509805
1555,0.00011106241054492966,0.005693641983774721,0.001614164929874931,5.536972017303067e-07,0.20078007060621184,0.0031005552218059916,0.015207699158337118
1556,3.7955630753020196e-07,0.005347939098614686,0.0011529749499106649,2.4693090841018334e-06,0.20099837522412853,0.002576663270871415,0.012657068813152655
1557,1.5028482932399915e-05,0.005410085110274477,0.006963968697460416,1.3560124441875762e-05,0.1997022284274596,0.007318755211888928,0.03535272165762162
1558,0.0,0.00533834451208831,9.223799599285318e-05,3.61815776013649e-07,0.20124995423981162,0.0023176770286907826,0.01138529251555619
1559,2.154588045801059e-05,0.005416079190010458,0.008578133627335345,1.6883604966963248e-05,0.19936847905230645,0.00886181819482089,0.042557775270827665
1560,0.0,0.00533792813703862,4.611899799642659e-05,3.5492421384205667e-07,0.20126098816443574,0.0023168017507269752,0.011380424906334131
1561,5.981037515835549e-06,0.005360505729221598,0.0011529749499106649,1.3059530315101451e-06,0.2009929138301784,0.002588023021428912,0.012712501776702965
1562,4.923886814982721e-07,0.005341677852401821,0.00046118997996426585,6.99390055903597e-07,0.20116153890634925,0.002357380671903244,0.011583103314366983
1563,6.253348436994943e-06,0.005384545762783016,0.005165327775599778,1.1084695095978347e-05,0.200090384363056,0.0056384582559505896,0.027407232666897197
1564,1.1591890919695313e-06,0.0053500294437908175,0.0007379039679428254,6.922656139063464e-07,0.20109531204008807,0.0024294768144811386,0.011937006927530322
1565,2.716538395322537e-06,0.005395157796213807,0.00202923591184277,7.651212330360614e-07,0.20079243320309445,0.0030933453840613885,0.015171952676135596
1566,1.7079958444978993e-06,0.005345850386265594,0.0009223799599285317,5.275725851669162e-07,0.20105139308632214,0.002484386849616772,0.012206143069285953
1567,2.932095487116428e-05,0.0056856007846616385,0.0015219269338820774,5.433293605909402e-07,0.20088069351406182,0.0030460290136195044,0.014936880149221404
1568,7.146706057598628e-08,0.005349611244037531,0.0013374509418963712,4.4492280632912816e-07,0.20095575078422565,0.002662588965359196,0.01307637106084706
1569,9.16609372894724e-06,0.005357568235867554,0.002213711903828476,7.715774478951408e-07,0.20074430369463753,0.0031870839347805974,0.01562821678324541
1570,8.263839810986952e-06,0.005389634323907083,0.005718755751556897,1.1160122612081297e-05,0.19997007776073578,0.006147262016450896,0.029824089633099772
1571,3.736312469155452e-06,0.005362605911688775,0.002767139879785595,5.019357032069368e-06,0.20062306195508703,0.003589779942218712,0.017578619977405414
1572,3.506352076575905e-07,0.005355471996632924,0.0019831169138463437,3.659146711668041e-06,0.2008055353581388,0.00303333871168514,0.0148810609631119
1573,1.1271478181427586e-05,0.005384969442518856,0.004104590821681966,7.865394406436481e-07,0.20031727643321715,0.0046967089620673945,0.022909212525241814
1574,0.0001076094109384476,0.005720292263872629,0.0030899728657605816,2.421380885123991e-06,0.20044572287273946,0.004069659482627359,0.019899038574789942
1575,1.4013407954318632e-06,0.005345850386265594,0.0009223799599285317,6.185822003478921e-07,0.20105168105945892,0.0024843866787128918,0.012206124969992047
1576,4.343345952807807e-06,0.005372287985318481,0.003043853867764155,6.668878007364629e-07,0.2005602949763025,0.003809776160828832,0.01864155617126781
1577,0.016101026202271128,0.006053744064128451,0.00784022965939252,0.0014324548993136467,0.18373234940965813,0.018199997324773308,0.09012918246678321
1578,1.229219586899214e-06,0.005362185743553407,0.0016602839278713572,5.34773925573079e-07,0.20087943927838672,0.002843604931181746,0.013958189866123094
1579,3.819433857775865e-09,0.005339594027071244,0.00023059498998213293,3.8020005160891065e-07,0.20121690878486775,0.002325795264285613,0.011426571515547707
1580,2.5243217945040128e-06,0.005372287985318481,0.0038278768337034075,7.806215311661632e-06,0.2003863359373167,0.004453057418665732,0.02173926287179994
1581,0.0,0.00533792813703862,4.611899799642659e-05,3.5492421384205667e-07,0.20126098816443574,0.0023168017507269752,0.011380424906334131
1582,9.744495358134622e-07,0.00538369860328604,0.0018908789178534902,5.602954441680908e-07,0.20082613206782612,0.0029974802380254915,0.014706246269090563
1583,9.207708299651997e-06,0.005378198557561662,0.004473542805653379,8.038825702527234e-07,0.20023847769901482,0.005015770737688012,0.024436866841442244
1584,0.00010685218906250565,0.00544538324673553,0.00973110857724601,1.797047688879498e-05,0.19905883383712425,0.009984377029740919,0.04776226402348814
1585,2.327869035567568e-06,0.00535170289685425,0.0009223799599285317,8.210216365494406e-07,0.2010506945707644,0.002489864677292667,0.012232769166455134
1586,0.0,0.005338760952100174,0.00013835699398927976,3.599320197572638e-07,0.20123893111166077,0.002319469299641007,0.011394613511180979
1587,1.0082218117544181e-06,0.005359666116764988,0.002444306893810609,6.175206049001239e-07,0.20069950498540298,0.0033496379692779053,0.016415839443255375
1588,2.133496823421683e-05,0.005680881268778297,0.0010607369539178116,4.970142445810042e-07,0.200996126140512,0.0028467878239442873,0.013965596196494113
1589,1.9953124596964734e-05,0.005424235289290017,0.009454394589267452,1.8542498014973444e-05,0.19919750868701944,0.009710371971331967,0.046481597251050284
1590,0.0001317368226912869,0.00568749078741562,0.00405847182368554,1.334004904470384e-05,0.20020589629677388,0.004819336751013881,0.023506066445443712
1591,2.3963489270463416e-05,0.005377353393963395,0.004381304809660526,8.003772911451911e-07,0.20024431967058565,0.004934188534556436,0.02404827180838611
1592,1.0091645101129489e-07,0.005347939098614686,0.0011529749499106649,4.719007693629788e-07,0.2009988344150668,0.002576662104891123,0.012657034608477622
1593,0.00022397018343389582,0.005699331832525994,0.0014758079358856509,5.332139261959027e-07,0.2007028805505146,0.0030441678096021184,0.014940917348759056
1594,1.5079679986454537e-06,0.005346685675388449,0.0007379039679428254,1.0770317691663176e-06,0.20109497886907932,0.0024262719878803117,0.011921467550263647
1595,1.959960625676992e-06,0.005385393188933911,0.001798640921860637,7.01737718376456e-07,0.2008464310298106,0.002942973804323764,0.014441250303071798
1596,4.0457537299947475e-06,0.005369758857981336,0.0035511628457248474,7.207838830828605e-07,0.20044701220730543,0.004219173333892654,0.02061490188394291
1597,5.480799854671447e-06,0.005384545762783016,0.005165327775599778,1.0823539247234703e-05,0.20009116006826896,0.005638456944717607,0.027407123128808834
1598,2.9032505065810808e-05,0.0054135086730716766,0.006272183727514017,1.1976618923301324e-05,0.19983268447754815,0.006669959611408176,0.03229963297000168
1599,4.5007646412276843e-07,0.00534209481265882,0.0005073089779606925,4.82008379545473e-07,0.20115065687349815,0.002366345482473569,0.011627261875322793
1600,9.161669010369517e-06,0.005395583147664155,0.005395922765581911,1.050299213104687e-05,0.20003801792005635,0.005853088021132173,0.028428076066598376
1601,2.3182835507881726e-07,0.005350866039481794,0.0014758079358856509,4.5420587407062476e-07,0.20092336376248937,0.002733440587254253,0.013421798480938869
1602,1.1967225015428575e-07,0.005342511838014999,0.000553427975957119,4.143622867760362e-07,0.20114004915698194,0.0023761718949387124,0.011675589703154464
1603,6.0142079797592975e-06,0.005398562486784896,0.006687254709481855,1.4326412117026707e-05,0.19976838142928427,0.00705387320822496,0.034105968047723194
1604,3.9057487370578433e-05,0.005418652149245616,0.006825611703471134,1.2566600703281886e-05,0.19970743838776092,0.007191059338089843,0.03475645989280357
1605,3.2512681076557443e-06,0.005375241646636203,0.004150709819678393,8.453385475479799e-06,0.20031430360620672,0.004731765672008585,0.023076597803922405
1606,5.656012678107372e-07,0.0053900588048335935,0.0014296889378892243,5.991887882346569e-07,0.2009332833582263,0.0027433751351620705,0.013469266215652906
1607,8.275440025181041e-08,0.005339594027071244,0.00023059498998213293,3.656636729091383e-07,0.20121683387605319,0.002325795263423874,0.011426575716628523
1608,5.673187597906097e-06,0.005386664828411817,0.005395922765581911,1.14494950119994e-05,0.20004142586657778,0.005849473106194922,0.028410547213980862
1609,5.891280513127471e-06,0.005384969442518856,0.004242947815671246,8.202035439585937e-06,0.20029138686538064,0.004816765301661182,0.02348402660143107
1610,1.5336136201522778e-05,0.005413080490783211,0.008255300641360359,1.579822973250266e-05,0.19943907366103655,0.008550590175111901,0.04111064952654544
1611,1.2140521692256432e-05,0.00539685960452426,0.0033205678557427145,7.543549752841547e-07,0.2004903161502729,0.004045524870552367,0.0197790511939688
1612,3.457004739028825e-05,0.005425955493932621,0.008762609619321052,1.70748212570322e-05,0.1993190634537129,0.009042228613314355,0.0433968734001015
1613,1.6609837148213126e-05,0.005414365240899694,0.00839365763534964,1.654974400262326e-05,0.19941008359729992,0.008683866832684826,0.041730510736815475
1614,7.315717385889337e-06,0.005375241646636203,0.003274448857746288,6.875946274009219e-06,0.20050499974781402,0.003995506602748061,0.019537881221178107
1615,7.0661646655538e-07,0.0053475212255799445,0.001106855951914238,5.073055883926857e-07,0.2010090487492484,0.0025568098215850944,0.012560111206936097
1616,4.2785194629200475e-06,0.005418223152954805,0.0023059498998213297,7.914543092789354e-07,0.20072720352340176,0.00329437815304884,0.01614720426132789
1617,0.00018135581638792288,0.005692221296263174,0.005395922765581911,1.6961093897301236e-05,0.19986667942043035,0.005982334480388837,0.029061759233256303
1618,6.595243320475669e-05,0.005677111293651774,0.001106855951914238,1.627863985986855e-05,0.20094069238456005,0.002860774945110632,0.01403706745880795
1619,4.288397581504429e-06,0.005385393188933911,0.0052575657715926314,1.0295643650946925e-05,0.20007254393180704,0.005722679376838069,0.02780763948177445
1620,4.7506049623656674e-05,0.005417794224586141,0.0059032317435426035,9.887638371351215e-06,0.19989259157087583,0.006328676078050468,0.03068876527722876
1621,0.0003489714813069266,0.005726514655256642,0.008716490621324626,2.2732615137409033e-05,0.19901763739471973,0.009089376628340157,0.04367645497682737
1622,3.483731239080363e-05,0.005420368813953124,0.008163062645367506,1.567097724228731e-05,0.19943847907145035,0.00846419502897948,0.04071229514292226
1623,2.6888932928611877e-06,0.005379466801208312,0.004611899799642659,9.723348134155498e-06,0.2002137803349184,0.005138893410709388,0.02502472121242006
1624,1.9250134955393556e-06,0.005352121423709403,0.001614164929874931,5.005566693379256e-07,0.20088957947996963,0.002809325495264782,0.013791559142678446
1625,2.8208153176856073e-07,0.005377775942556353,0.0011529749499106649,5.231382068157158e-07,0.2009982938075946,0.0026036373507733537,0.01278788141134164
1626,5.2067052012664745e-05,0.005654596103856245,0.0017064029258677836,7.647504881256245e-06,0.2008155440658979,0.003113595155671181,0.015268024802910873
1627,0.0,0.005338760952100174,0.00013835699398927976,3.600484854089087e-07,0.20123893110061777,0.002319469299659083,0.011394613511886921
1628,7.713841798805415e-06,0.005381581870328861,0.0037817578357069804,7.409566454438493e-07,0.20039207667285622,0.004418914747069202,0.021575574223011644
1629,3.4828049197051285e-07,0.005346685675388449,0.001014617955921385,4.292594938595851e-07,0.2010310402185438,0.0025191697873761473,0.012376159117216736
1630,2.5542406930742684e-05,0.0053994143309642716,0.0030899728657605816,9.024963639404792e-07,0.2005290142229413,0.0038628943831950585,0.018899448659872656
1631,5.516960016787361e-09,0.005373975394187054,0.0004150709819678393,4.290575676098557e-07,0.20117259298782883,0.00238160115815524,0.011700083941513943
1632,2.5451778136520253e-06,0.0053706016357978606,0.0036434008417177005,7.908606917988517e-06,0.2004272509032969,0.0042965729956979185,0.02098716658310237
1633,7.686118192337397e-07,0.0053471034178429674,0.0010607369539178116,4.5755889790989354e-07,0.20101980721028814,0.002537640522482162,0.012466458735587852
1634,2.26846204997564e-06,0.005353377397134867,0.0017525219238642106,5.144417655107347e-07,0.2008571947028959,0.0028898461908301028,0.014183500178230515
1635,6.59610722530532e-07,0.00535170289685425,0.0015680459318785042,5.187300041417511e-07,0.20090150631176876,0.0027834958309678843,0.013665688694238223
1636,4.0989812811413506e-06,0.005369758857981336,0.0035511628457248474,7.286249827553401e-07,0.2004469598222414,0.004219173386614978,0.0206149074126955
1637,1.585471394577655e-05,0.005387088841701207,0.004565780801646233,8.81721990114049e-06,0.200211032096148,0.0051015144953592655,0.02484755354727206
1638,1.0148962462006155e-06,0.005380735643130131,0.0015680459318785042,5.348694272569298e-07,0.2009008104375261,0.00280784946618228,0.013783652926240494
1639,9.56571278172216e-06,0.005378198557561662,0.003597281843721274,7.110119017284128e-06,0.2004306803243904,0.00426223986957918,0.020822605225135425
1640,3.0300841938355196e-08,0.005340844127124406,0.0003689519839714127,3.778408264451819e-07,0.2011839331146952,0.0023420741985315215,0.011507493462135613
1641,1.0325599686484335e-06,0.005343346084085894,0.0006456659719499722,5.813010436406092e-07,0.20111731344483358,0.0023983665642542595,0.011784677053616518
1642,0.0006808147189202865,0.005793902526665437,0.0012913319438999445,6.390221443773325e-07,0.2003029128995529,0.0031148598273830802,0.015312623796959997
1643,2.2400810435452227e-06,0.005379466801208312,0.004611899799642659,1.0265988093857507e-05,0.20021416457089217,0.005138894250854059,0.025024678377519576
1644,5.209114361089062e-06,0.005375241646636203,0.0031822108617534347,5.788851045742935e-06,0.2005278306217637,0.00392135070536729,0.019180075361088844
1645,6.191764405401958e-06,0.005418652149245616,0.002582663887799889,7.808376373898824e-07,0.20066226635877082,0.0034903049407198853,0.017096551459053762
1646,1.3080287818263083e-06,0.005345015358089045,0.0008301419639356786,9.435633394799397e-07,0.20107345792938275,0.002452581178914025,0.012050454033594197
1647,1.921460088170426e-06,0.005368074095613157,0.0023059498998213297,5.972466940328964e-07,0.20073010459421958,0.0032580673989560938,0.015971844676685915
1648,6.243233278966555e-08,0.005347939098614686,0.0011529749499106649,4.3101864135800795e-07,0.20099887552962223,0.002576662096508262,0.012657032011578622
1649,1.0942538809958632e-06,0.005352121423709403,0.001614164929874931,5.182818047275659e-07,0.2008903819904888,0.002809325052057586,0.013791502662646478
1650,4.027864678348147e-06,0.005353377397134867,0.0009684989579249585,5.017192734259825e-07,0.20103822144860226,0.0025080262990185283,0.012321653318454966
1651,0.0,0.005339177457089416,0.00018447599198570636,6.651515432172574e-07,0.20122788882943465,0.0023221765094211,0.011408380073744043
1652,2.0208409523142193e-06,0.005371444678202036,0.003735638837710553,7.258349427923901e-06,0.20040732892600244,0.004374541045696054,0.021361954778031027
1653,1.0239504764700618e-06,0.005368495187085985,0.003412805851735567,7.024939210074227e-06,0.2004802187167415,0.004104238166651737,0.020061339112340412
1654,2.8203258092475556e-07,0.005369337568254522,0.0003228329859749861,3.997069844993518e-07,0.2011943111117922,0.002364459028567336,0.011615608735192174
1655,1.1182673350505742e-06,0.0053609256341040365,0.002582663887799889,6.163700964915064e-07,0.20066788952519213,0.003450901621485345,0.016906339696111397
1656,0.000609147228703812,0.0057968470815663335,0.0015680459318785042,8.794164879542831e-07,0.20030760512247622,0.0032236544384948913,0.015838620787040295
1657,0.0,0.005339594027071244,0.00023059498998213293,3.7088094234496626e-07,0.2012169133599008,0.0023257952627777426,0.01142657125138898
1658,1.617023859330414e-06,0.005361345604776508,0.0008762609619321053,9.33004741760183e-07,0.20106210341539818,0.002483095855737109,0.012199235671628225
1659,1.6564505163845674e-06,0.005371866298663434,0.0037817578357069804,7.733564505380312e-06,0.20039740613537013,0.004413732896921462,0.021550258046392535
1660,2.6611010855154948e-06,0.005376508495951932,0.001106855951914238,6.38859027445849e-07,0.20100679508149763,0.002583214108306023,0.012688314709479355
1661,1.0249231235720206e-05,0.005400266444012636,0.003689519839714127,7.527061131997953e-07,0.20040985444576886,0.004351411563106094,0.021251146019567447
1662,7.889956823671166e-06,0.005398988375273914,0.006733373707478282,1.3833134949645623e-05,0.19975702007426654,0.00709745423837227,0.03431134019197097
1663,0.00044521930983892877,0.005748641465348353,0.010837964529160249,2.5707560696639173e-05,0.198513113293645,0.01114011442666098,0.0531359070775804
1664,1.241316003777156e-07,0.005340010662060872,0.0002767139879785595,3.71648851921147e-07,0.20120579990911205,0.0023303215145487914,0.011449179134637348
1665,5.442523527215379e-06,0.005390907967307769,0.005857112745546177,1.157350497262568e-05,0.19994342434422968,0.0062756415221010145,0.030431917125300273
1666,0.002498952593006813,0.006181139509119593,0.0016602839278713572,9.386331593486989e-06,0.19845325928951613,0.004340053381083415,0.021401363407545067
1667,2.3502477351502116e-06,0.005348775040638698,0.001245212945903518,4.5074010447407595e-07,0.20097508259548322,0.0026183544745064674,0.012860701760275066
1668,4.031917375625094e-06,0.005388785562596231,0.005626517755564044,1.1809994692791704e-05,0.1999937534472654,0.006061915198359544,0.02941882277834754
1669,6.048543374479012e-06,0.005395157796213807,0.006318302725510443,1.317245306854283e-05,0.19984548419554798,0.006706453892796639,0.03246860791946775
1670,1.3928478947193664e-06,0.005347939098614686,0.0005073089779606925,6.378175593420057e-07,0.20114965957610031,0.00237207837477505,0.011655159781249537
1671,6.4409453963251975e-06,0.005375663863402101,0.0014758079358856509,5.65590125288809e-07,0.20091704392531978,0.0027546141050595625,0.013524778713436351
1672,1.278269086425111e-06,0.005347939098614686,0.0011529749499106649,4.483229679409436e-07,0.20099769755856312,0.0025766624157760416,0.012657106799210047
1673,3.824345413332401e-06,0.005410940594953522,0.0018447599198570634,7.077659637974454e-07,0.20083367228439486,0.002991042646674848,0.014674582754531859
1674,1.6907847829385727e-05,0.005378621238994981,0.0011529749499106649,1.4777145248418483e-06,0.2009821075332628,0.002604457718891019,0.01279287616874545
1675,1.1335739293083412e-05,0.005386664828411817,0.005395922765581911,1.0461558875925897e-05,0.2000360154438897,0.005849479488578756,0.028411323927882422
1676,4.571456749983662e-07,0.005344180590736541,0.0007379039679428254,4.1424155528561227e-07,0.2010960884065925,0.002423870362789025,0.011909742795966422
1677,2.5696717589165976e-06,0.005396008566188767,0.0016602839278713572,6.53212985928846e-07,0.20087772423891856,0.0028715153995594383,0.014093379708579552
1678,4.723822055019389e-06,0.00535463396017308,0.0008301419639356786,9.997789679931614e-07,0.2010700322589439,0.0024617011994882924,0.012094925728085796
1679,1.381095271503475e-06,0.005391332648887044,0.001245212945903518,6.758313054594013e-07,0.20097548630359544,0.002656257942737527,0.013044419732142825
1680,1.3768476822796102e-05,0.005397710911347278,0.002813258877782022,7.690361184287383e-07,0.20060288187780423,0.0036476577624672364,0.017858742350896774
1681,1.2792936129512132e-06,0.005355891113239329,0.0011529749499106649,4.6158820151292173e-07,0.20099759880474768,0.0025838456128611086,0.012691950488183189
1682,3.3666916389949116e-06,0.005382428363741419,0.0017525219238642106,5.521710578565313e-07,0.20085577734819965,0.0029133433517418705,0.014297275964751742
1683,1.43745866889849e-05,0.005389209909833226,0.005672636753560471,1.1374910822437508e-05,0.19997392152857768,0.006104576768018461,0.029622579834760434
1685,4.8847961289959e-06,0.005376508495951932,0.0042890668136676725,8.982318416669423e-06,0.2002822764518406,0.004852889393354349,0.023657033026782823
